"","Postcode","Locality","Average net tax 1","Percentage of total Average Tax paid","Average Salary 1","Percentage of Total State Income","Average Net Tax","Average Salary"
"1224",3373,"SHIRLEY",9273,0.099940066,43752,0.134187765,0.039010534,0.219029589
"1225",3373,"STOCKYARD HILL",9273,0.099940066,43752,0.134187765,0.039010534,0.219029589
"1226",3373,"STONELEIGH",9273,0.099940066,43752,0.134187765,0.039010534,0.219029589
"1227",3373,"TRAWALLA",9273,0.099940066,43752,0.134187765,0.039010534,0.219029589
"1228",3373,"WATERLOO",9273,0.099940066,43752,0.134187765,0.039010534,0.219029589
"1229",3374,"GREAT WESTERN",10748,0.115836928,49318,0.151258736,0.060064518,0.297083158
"1230",3375,"BALLYROGAN",11263,0.121387357,39054,0.119778958,0.06741557,0.153148226
"1231",3375,"BAYINDEEN",11263,0.121387357,39054,0.119778958,0.06741557,0.153148226
"1232",3375,"BUANGOR",11263,0.121387357,39054,0.119778958,0.06741557,0.153148226
"1233",3375,"MIDDLE CREEK",11263,0.121387357,39054,0.119778958,0.06741557,0.153148226
"1234",3377,"AMPHITHEATRE",10134,0.109219522,44829,0.137490934,0.051300351,0.23413266
"1235",3377,"ARARAT",10134,0.109219522,44829,0.137490934,0.051300351,0.23413266
"1236",3377,"ARARAT EAST",10134,0.109219522,44829,0.137490934,0.051300351,0.23413266
"1237",3377,"ARMSTRONG",10134,0.109219522,44829,0.137490934,0.051300351,0.23413266
"1238",3377,"BEN NEVIS",10134,0.109219522,44829,0.137490934,0.051300351,0.23413266
"1239",3377,"BULGANA",10134,0.109219522,44829,0.137490934,0.051300351,0.23413266
"1240",3377,"CATHCART",10134,0.109219522,44829,0.137490934,0.051300351,0.23413266
"1241",3377,"CROWLANDS",10134,0.109219522,44829,0.137490934,0.051300351,0.23413266
"1242",3377,"DENICULL CREEK",10134,0.109219522,44829,0.137490934,0.051300351,0.23413266
"1243",3377,"DOBIE",10134,0.109219522,44829,0.137490934,0.051300351,0.23413266
"1244",3377,"DUNNEWORTHY",10134,0.109219522,44829,0.137490934,0.051300351,0.23413266
"1245",3377,"EVERSLEY",10134,0.109219522,44829,0.137490934,0.051300351,0.23413266
"1246",3377,"GREAT WESTERN",10134,0.109219522,44829,0.137490934,0.051300351,0.23413266
"1247",3377,"JALLUKUR",10134,0.109219522,44829,0.137490934,0.051300351,0.23413266
"1248",3377,"LANGI LOGAN",10134,0.109219522,44829,0.137490934,0.051300351,0.23413266
"1249",3377,"MAROONA",10134,0.109219522,44829,0.137490934,0.051300351,0.23413266
"1250",3377,"MOUNT COLE",10134,0.109219522,44829,0.137490934,0.051300351,0.23413266
"1251",3377,"MOUNT COLE CREEK",10134,0.109219522,44829,0.137490934,0.051300351,0.23413266
"1252",3377,"MOUNT LONARCH",10134,0.109219522,44829,0.137490934,0.051300351,0.23413266
"1253",3377,"MOYSTON",10134,0.109219522,44829,0.137490934,0.051300351,0.23413266
"1254",3377,"NORVAL",10134,0.109219522,44829,0.137490934,0.051300351,0.23413266
"1255",3377,"RHYMNEY",10134,0.109219522,44829,0.137490934,0.051300351,0.23413266
"1256",3377,"ROCKY POINT",10134,0.109219522,44829,0.137490934,0.051300351,0.23413266
"1257",3377,"ROSSBRIDGE",10134,0.109219522,44829,0.137490934,0.051300351,0.23413266
"1258",3377,"SHAYS FLAT",10134,0.109219522,44829,0.137490934,0.051300351,0.23413266
"1259",3377,"WARRAK",10134,0.109219522,44829,0.137490934,0.051300351,0.23413266
"1260",3378,"TATYOON",10729,0.115632155,30922,0.094838043,0.059793314,0.039110924
"1261",3378,"YALLA-Y-POORA",10729,0.115632155,30922,0.094838043,0.059793314,0.039110924
"1262",3379,"BERRAMBOOL",15149,0.163268852,32520,0.099739123,0.122883896,0.061520123
"1263",3379,"BORNES HILL",15149,0.163268852,32520,0.099739123,0.122883896,0.061520123
"1264",3379,"CHATSWORTH",15149,0.163268852,32520,0.099739123,0.122883896,0.061520123
"1265",3379,"MAFEKING",15149,0.163268852,32520,0.099739123,0.122883896,0.061520123
"1266",3379,"STAVELY",15149,0.163268852,32520,0.099739123,0.122883896,0.061520123
"1267",3379,"WATGANIA",15149,0.163268852,32520,0.099739123,0.122883896,0.061520123
"1268",3379,"WICKLIFFE",15149,0.163268852,32520,0.099739123,0.122883896,0.061520123
"1269",3379,"WILLAURA",15149,0.163268852,32520,0.099739123,0.122883896,0.061520123
"1270",3379,"WILLAURA NORTH",15149,0.163268852,32520,0.099739123,0.122883896,0.061520123
"1271",3380,"BELLELLEN",10734,0.115686042,46287,0.141962632,0.059864684,0.2545786
"1272",3380,"BRIDGE INN",10734,0.115686042,46287,0.141962632,0.059864684,0.2545786
"1273",3380,"MOKEPILLY",10734,0.115686042,46287,0.141962632,0.059864684,0.2545786
"1274",3380,"STAWELL",10734,0.115686042,46287,0.141962632,0.059864684,0.2545786
"1275",3380,"STAWELL WEST",10734,0.115686042,46287,0.141962632,0.059864684,0.2545786
"1276",3380,"WINJALLOK",10734,0.115686042,46287,0.141962632,0.059864684,0.2545786
"1277",3381,"BARKLY",10697,0.115287274,45309,0.138963098,0.05933655,0.240863834
"1278",3381,"BELLELLEN",10697,0.115287274,45309,0.138963098,0.05933655,0.240863834
"1279",3381,"BELLFIELD",10697,0.115287274,45309,0.138963098,0.05933655,0.240863834
"1280",3381,"BLACK RANGE",10697,0.115287274,45309,0.138963098,0.05933655,0.240863834
"1281",3381,"BOLANGUM",10697,0.115287274,45309,0.138963098,0.05933655,0.240863834
"1282",3381,"CALLAWADDA",10697,0.115287274,45309,0.138963098,0.05933655,0.240863834
"1283",3381,"CAMPBELLS BRIDGE",10697,0.115287274,45309,0.138963098,0.05933655,0.240863834
"1284",3381,"CONCONGELLA",10697,0.115287274,45309,0.138963098,0.05933655,0.240863834
"1285",3381,"DEEP LEAD",10697,0.115287274,45309,0.138963098,0.05933655,0.240863834
"1286",3381,"FYANS CREEK",10697,0.115287274,45309,0.138963098,0.05933655,0.240863834
"1287",3381,"GERMANIA",10697,0.115287274,45309,0.138963098,0.05933655,0.240863834
"1288",3381,"GREENS CREEK",10697,0.115287274,45309,0.138963098,0.05933655,0.240863834
"1289",3381,"HALLS GAP",10697,0.115287274,45309,0.138963098,0.05933655,0.240863834
"1290",3381,"ILLAWARRA",10697,0.115287274,45309,0.138963098,0.05933655,0.240863834
"1291",3381,"JOEL JOEL",10697,0.115287274,45309,0.138963098,0.05933655,0.240863834
"1292",3381,"JOEL SOUTH",10697,0.115287274,45309,0.138963098,0.05933655,0.240863834
"1293",3381,"KANYA",10697,0.115287274,45309,0.138963098,0.05933655,0.240863834
"1294",3381,"LAKE FYANS",10697,0.115287274,45309,0.138963098,0.05933655,0.240863834
"1295",3381,"LAKE LONSDALE",10697,0.115287274,45309,0.138963098,0.05933655,0.240863834
"1296",3381,"LUBECK",10697,0.115287274,45309,0.138963098,0.05933655,0.240863834
"1297",3381,"MOKEPILLY",10697,0.115287274,45309,0.138963098,0.05933655,0.240863834
"1298",3381,"MORRL MORRL",10697,0.115287274,45309,0.138963098,0.05933655,0.240863834
"1299",3381,"MOUNT DRYDEN",10697,0.115287274,45309,0.138963098,0.05933655,0.240863834
"1300",3381,"PARADISE",10697,0.115287274,45309,0.138963098,0.05933655,0.240863834
"1301",3381,"POMONAL",10697,0.115287274,45309,0.138963098,0.05933655,0.240863834
"1302",3381,"ROSTRON",10697,0.115287274,45309,0.138963098,0.05933655,0.240863834
"1303",3381,"WAL WAL",10697,0.115287274,45309,0.138963098,0.05933655,0.240863834
"1304",3381,"WALLALOO",10697,0.115287274,45309,0.138963098,0.05933655,0.240863834
"1305",3381,"WALLALOO EAST",10697,0.115287274,45309,0.138963098,0.05933655,0.240863834
"1306",3384,"BARKLY",8334,0.089819962,36378,0.111571643,0.025607354,0.115621932
"1307",3384,"CONCONGELLA",8334,0.089819962,36378,0.111571643,0.025607354,0.115621932
"1308",3384,"FRENCHMANS",8334,0.089819962,36378,0.111571643,0.025607354,0.115621932
"1309",3384,"JOEL JOEL",8334,0.089819962,36378,0.111571643,0.025607354,0.115621932
"1310",3384,"JOEL SOUTH",8334,0.089819962,36378,0.111571643,0.025607354,0.115621932
"1311",3384,"LANDSBOROUGH",8334,0.089819962,36378,0.111571643,0.025607354,0.115621932
"1312",3384,"LANDSBOROUGH WEST",8334,0.089819962,36378,0.111571643,0.025607354,0.115621932
"1313",3384,"NAVARRE",8334,0.089819962,36378,0.111571643,0.025607354,0.115621932
"1314",3384,"SHAYS FLAT",8334,0.089819962,36378,0.111571643,0.025607354,0.115621932
"1315",3384,"TULKARA",8334,0.089819962,36378,0.111571643,0.025607354,0.115621932
"1316",3384,"WATTLE CREEK",8334,0.089819962,36378,0.111571643,0.025607354,0.115621932
"1317",3385,"DADSWELLS BRIDGE",11875,0.127983208,37927,0.116322439,0.076151189,0.137343991
"1318",3385,"DEEP LEAD",11875,0.127983208,37927,0.116322439,0.076151189,0.137343991
"1319",3385,"GLENORCHY",11875,0.127983208,37927,0.116322439,0.076151189,0.137343991
"1320",3385,"LEDCOURT",11875,0.127983208,37927,0.116322439,0.076151189,0.137343991
"1321",3385,"LUBECK",11875,0.127983208,37927,0.116322439,0.076151189,0.137343991
"1322",3385,"RIACHELLA",11875,0.127983208,37927,0.116322439,0.076151189,0.137343991
"1323",3385,"ROSES GAP",11875,0.127983208,37927,0.116322439,0.076151189,0.137343991
"1324",3385,"WAL WAL",11875,0.127983208,37927,0.116322439,0.076151189,0.137343991
"1325",3387,"BOLANGUM",7408,0.079839967,35196,0.107946439,0.012389734,0.099046417
"1326",3387,"CALLAWADDA",7408,0.079839967,35196,0.107946439,0.012389734,0.099046417
"1327",3387,"CAMPBELLS BRIDGE",7408,0.079839967,35196,0.107946439,0.012389734,0.099046417
"1328",3387,"GERMANIA",7408,0.079839967,35196,0.107946439,0.012389734,0.099046417
"1329",3387,"GREENS CREEK",7408,0.079839967,35196,0.107946439,0.012389734,0.099046417
"1330",3387,"KANYA",7408,0.079839967,35196,0.107946439,0.012389734,0.099046417
"1331",3387,"MARNOO",7408,0.079839967,35196,0.107946439,0.012389734,0.099046417
"1332",3387,"MARNOO WEST",7408,0.079839967,35196,0.107946439,0.012389734,0.099046417
"1333",3387,"MORRL MORRL",7408,0.079839967,35196,0.107946439,0.012389734,0.099046417
"1334",3387,"WALLALOO",7408,0.079839967,35196,0.107946439,0.012389734,0.099046417
"1335",3387,"WALLALOO EAST",7408,0.079839967,35196,0.107946439,0.012389734,0.099046417
"1336",3388,"BANYENA",14934,0.160951682,39192,0.120202205,0.11981501,0.155083439
"1337",3388,"RUPANYUP",14934,0.160951682,39192,0.120202205,0.11981501,0.155083439
"1338",3390,"KEWELL",11815,0.127336556,40998,0.125741223,0.075294756,0.18040948
"1339",3390,"MURTOA",11815,0.127336556,40998,0.125741223,0.075294756,0.18040948
"1340",3391,"BRIM",17021,0.183444394,57005,0.174834832,0.149604613,0.404880101
"1341",3392,"BOOLITE",12181,0.131281133,31960,0.098021598,0.080518999,0.053667087
"1342",3392,"MINYIP",12181,0.131281133,31960,0.098021598,0.080518999,0.053667087
"1343",3392,"SHEEP HILLS",12181,0.131281133,31960,0.098021598,0.080518999,0.053667087
"1344",3393,"AILSA",12118,0.130602148,39326,0.120613185,0.079619744,0.156962558
"1345",3393,"ANGIP",12118,0.130602148,39326,0.120613185,0.079619744,0.156962558
"1346",3393,"AUBREY",12118,0.130602148,39326,0.120613185,0.079619744,0.156962558
"1347",3393,"BANGERANG",12118,0.130602148,39326,0.120613185,0.079619744,0.156962558
"1348",3393,"CANNUM",12118,0.130602148,39326,0.120613185,0.079619744,0.156962558
"1349",3393,"CRYMELON",12118,0.130602148,39326,0.120613185,0.079619744,0.156962558
"1350",3393,"KELLALAC",12118,0.130602148,39326,0.120613185,0.079619744,0.156962558
"1351",3393,"LAH",12118,0.130602148,39326,0.120613185,0.079619744,0.156962558
"1352",3393,"WARRACKNABEAL",12118,0.130602148,39326,0.120613185,0.079619744,0.156962558
"1353",3393,"WILKUR",12118,0.130602148,39326,0.120613185,0.079619744,0.156962558
"1354",3393,"WILLENABRINA",12118,0.130602148,39326,0.120613185,0.079619744,0.156962558
"1355",3395,"BEULAH",13800,0.148729959,31618,0.096972681,0.103628422,0.048871126
"1356",3395,"KENMARE",13800,0.148729959,31618,0.096972681,0.103628422,0.048871126
"1357",3395,"REEDY DAM",13800,0.148729959,31618,0.096972681,0.103628422,0.048871126
"1358",3395,"ROSEBERY",13800,0.148729959,31618,0.096972681,0.103628422,0.048871126
"1359",3396,"HOPETOUN",11931,0.12858675,35662,0.109375665,0.076950527,0.105581265
"1360",3396,"HOPEVALE",11931,0.12858675,35662,0.109375665,0.076950527,0.105581265
"1361",3396,"YARTO",11931,0.12858675,35662,0.109375665,0.076950527,0.105581265
"1362",3399,"JUNG",NA,NA,NA,NA,NA,NA
"1363",3399,"LONGERENONG",NA,NA,NA,NA,NA,NA
"1364",3400,"BRIMPAEN",10775,0.116127921,43894,0.13462328,0.060449913,0.221020895
"1365",3400,"HORSHAM",10775,0.116127921,43894,0.13462328,0.060449913,0.221020895
"1366",3400,"HORSHAM WEST",10775,0.116127921,43894,0.13462328,0.060449913,0.221020895
"1367",3400,"ST HELENS PLAINS",10775,0.116127921,43894,0.13462328,0.060449913,0.221020895
"1368",3400,"WARTOOK",10775,0.116127921,43894,0.13462328,0.060449913,0.221020895
"1369",3400,"WONWONDAH EAST",10775,0.116127921,43894,0.13462328,0.060449913,0.221020895
"1370",3400,"WONWONDAH SOUTH",10775,0.116127921,43894,0.13462328,0.060449913,0.221020895
"1371",3401,"BLACKHEATH",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1372",3401,"BRIMPAEN",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1373",3401,"BUNGALALLY",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1374",3401,"CHERRYPOOL",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1375",3401,"CLEAR LAKE",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1376",3401,"CONNANGORACH",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1377",3401,"DAHLEN",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1378",3401,"DOOEN",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1379",3401,"DOUGLAS",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1380",3401,"DRUNG",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1381",3401,"GREEN LAKE",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1382",3401,"GYMBOWEN",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1383",3401,"HAVEN",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1384",3401,"HORSHAM",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1385",3401,"JALLUMBA",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1386",3401,"JILPANGER",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1387",3401,"JUNG",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1388",3401,"KALKEE",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1389",3401,"KANAGULK",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1390",3401,"KARNAK",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1391",3401,"LAHARUM",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1392",3401,"LONGERENONG",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1393",3401,"LOWER NORTON",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1394",3401,"MCKENZIE CREEK",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1395",3401,"MIGA LAKE",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1396",3401,"MITRE",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1397",3401,"MOCKINYA",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1398",3401,"MURRA WARRA",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1399",3401,"NORADJUHA",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1400",3401,"NURCOUNG",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1401",3401,"NURRABIEL",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1402",3401,"PIMPINIO",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1403",3401,"QUANTONG",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1404",3401,"REMLAW",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1405",3401,"RIVERSIDE",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1406",3401,"ROCKLANDS",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1407",3401,"ROCKLANDS",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1408",3401,"ST HELENS PLAINS",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1409",3401,"TELANGATUK EAST",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1410",3401,"TOOAN",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1411",3401,"TOOLONDO",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1412",3401,"VECTIS",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1413",3401,"WAIL",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1414",3401,"WALLUP",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1415",3401,"WARTOOK",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1416",3401,"WOMBELANO",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1417",3401,"WONWONDAH",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1418",3401,"ZUMSTEINS",11859,0.127810767,42283,0.129682329,0.075922807,0.198429393
"1419",3402,"HORSHAM",NA,NA,NA,NA,NA,NA
"1420",3407,"BALMORAL",9239,0.09957363,38568,0.118288392,0.038525222,0.146332913
"1421",3407,"ENGLEFIELD",9239,0.09957363,38568,0.118288392,0.038525222,0.146332913
"1422",3407,"GATUM",9239,0.09957363,38568,0.118288392,0.038525222,0.146332913
"1423",3407,"PIGEON PONDS",9239,0.09957363,38568,0.118288392,0.038525222,0.146332913
"1424",3407,"VASEY",9239,0.09957363,38568,0.118288392,0.038525222,0.146332913
"1425",3409,"ARAPILES",11680,0.125881589,38336,0.117576846,0.073367781,0.143079512
"1426",3409,"CLEAR LAKE",11680,0.125881589,38336,0.117576846,0.073367781,0.143079512
"1427",3409,"DOUGLAS",11680,0.125881589,38336,0.117576846,0.073367781,0.143079512
"1428",3409,"DUCHEMBEGARRA",11680,0.125881589,38336,0.117576846,0.073367781,0.143079512
"1429",3409,"GRASS FLAT",11680,0.125881589,38336,0.117576846,0.073367781,0.143079512
"1430",3409,"JILPANGER",11680,0.125881589,38336,0.117576846,0.073367781,0.143079512
"1431",3409,"MIGA LAKE",11680,0.125881589,38336,0.117576846,0.073367781,0.143079512
"1432",3409,"MITRE",11680,0.125881589,38336,0.117576846,0.073367781,0.143079512
"1433",3409,"NATIMUK",11680,0.125881589,38336,0.117576846,0.073367781,0.143079512
"1434",3409,"NORADJUHA",11680,0.125881589,38336,0.117576846,0.073367781,0.143079512
"1435",3409,"TOOAN",11680,0.125881589,38336,0.117576846,0.073367781,0.143079512
"1436",3409,"WOMBELANO",11680,0.125881589,38336,0.117576846,0.073367781,0.143079512
"1437",3412,"GOROKE",11228,0.121010144,40518,0.124269059,0.066915984,0.173678306
"1438",3413,"MINIMAY",9543,0.10285,34010,0.104308966,0.042864484,0.082414809
"1439",3413,"NEUARPURR",9543,0.10285,34010,0.104308966,0.042864484,0.082414809
"1440",3413,"OZENKADNOOK",9543,0.10285,34010,0.104308966,0.042864484,0.082414809
"1441",3413,"PERONNE",9543,0.10285,34010,0.104308966,0.042864484,0.082414809
"1442",3414,"ANTWERP",11229,0.121020921,48159,0.147704073,0.066930258,0.280830178
"1443",3414,"DIMBOOLA",11229,0.121020921,48159,0.147704073,0.066930258,0.280830178
"1444",3414,"TARRANYURK",11229,0.121020921,48159,0.147704073,0.066930258,0.280830178
"1445",3415,"MIRAM",NA,NA,NA,NA,NA,NA
"1446",3415,"YARRUNGA",NA,NA,NA,NA,NA,NA
"1447",3418,"BROUGHTON",11136,0.120018611,39212,0.120263546,0.065602786,0.155363904
"1448",3418,"GERANG GERUNG",11136,0.120018611,39212,0.120263546,0.065602786,0.155363904
"1449",3418,"GLENLEE",11136,0.120018611,39212,0.120263546,0.065602786,0.155363904
"1450",3418,"KIATA",11136,0.120018611,39212,0.120263546,0.065602786,0.155363904
"1451",3418,"LAWLOIT",11136,0.120018611,39212,0.120263546,0.065602786,0.155363904
"1452",3418,"LITTLE DESERT",11136,0.120018611,39212,0.120263546,0.065602786,0.155363904
"1453",3418,"LORQUON",11136,0.120018611,39212,0.120263546,0.065602786,0.155363904
"1454",3418,"NETHERBY",11136,0.120018611,39212,0.120263546,0.065602786,0.155363904
"1455",3418,"NHILL",11136,0.120018611,39212,0.120263546,0.065602786,0.155363904
"1456",3418,"YANAC",11136,0.120018611,39212,0.120263546,0.065602786,0.155363904
"1457",3419,"KANIVA",12010,0.129438175,39306,0.120551844,0.078078164,0.156682092
"1458",3420,"LILLIMUR",11748,0.126614461,30124,0.09239057,0.074338405,0.027920348
"1459",3420,"SERVICETON",11748,0.126614461,30124,0.09239057,0.074338405,0.027920348
"1460",3420,"TELOPEA DOWNS",11748,0.126614461,30124,0.09239057,0.074338405,0.027920348
